Title,Description,Keywords,Reward,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11108859169072831912,Submitted,Fri Jul 23 13:12:46 PDT 2021,Fri Jul 23 13:19:01 PDT 2021,Tue Jul 27 13:19:01 PDT 2021,,,,375,100% (3/3),0% (0/0),0% (0/0),184580,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1416463368703059995,Submitted,Sun Jul 25 11:37:55 PDT 2021,Sun Jul 25 11:41:35 PDT 2021,Thu Jul 29 11:41:35 PDT 2021,,,,220,100% (1/1),0% (0/0),0% (0/0),162581,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12180954100163077779,Submitted,Fri Jul 23 12:57:16 PDT 2021,Fri Jul 23 13:01:55 PDT 2021,Tue Jul 27 13:01:55 PDT 2021,,,,279,0% (0/0),0% (0/0),0% (0/0),192223,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,17647387281124702978,Submitted,Sat Jul 24 08:51:06 PDT 2021,Sat Jul 24 09:00:31 PDT 2021,Wed Jul 28 09:00:31 PDT 2021,,,,565,0% (0/0),0% (0/0),0% (0/0),149110,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5838312142871240163,Submitted,Sun Jul 25 10:56:30 PDT 2021,Sun Jul 25 10:59:14 PDT 2021,Thu Jul 29 10:59:14 PDT 2021,,,,164,0% (0/0),0% (0/0),0% (0/0),178597,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,8452680594758661596,Submitted,Fri Jul 23 20:27:23 PDT 2021,Fri Jul 23 20:37:41 PDT 2021,Tue Jul 27 20:37:41 PDT 2021,,,,618,0% (0/0),0% (0/0),0% (0/0),182050,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14467533140362599911,Submitted,Sat Jul 24 12:37:00 PDT 2021,Sat Jul 24 12:44:40 PDT 2021,Wed Jul 28 12:44:40 PDT 2021,,,,460,0% (0/0),0% (0/0),0% (0/0),177557,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1120846568473785646,Submitted,Fri Jul 23 13:45:31 PDT 2021,Fri Jul 23 13:52:29 PDT 2021,Tue Jul 27 13:52:29 PDT 2021,,,,418,100% (5/5),0% (0/0),0% (0/0),153229,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10157498887013964611,Submitted,Fri Jul 23 17:55:18 PDT 2021,Fri Jul 23 17:59:01 PDT 2021,Tue Jul 27 17:59:01 PDT 2021,,,,223,0% (0/0),0% (0/0),0% (0/0),176928,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,2364330939391264067,Submitted,Fri Jul 23 12:57:11 PDT 2021,Fri Jul 23 13:03:07 PDT 2021,Tue Jul 27 13:03:07 PDT 2021,,,,356,100% (9/9),0% (0/0),0% (0/0),105087,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3547228531731107881,Submitted,Fri Jul 23 13:25:09 PDT 2021,Fri Jul 23 13:47:13 PDT 2021,Tue Jul 27 13:47:13 PDT 2021,,,,1324,100% (1/1),0% (0/0),0% (0/0),151526,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5179718572441141332,Submitted,Fri Jul 23 17:29:40 PDT 2021,Fri Jul 23 17:36:18 PDT 2021,Tue Jul 27 17:36:18 PDT 2021,,,,398,0% (0/0),0% (0/0),0% (0/0),164339,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13823439382815174604,Submitted,Fri Jul 23 18:17:42 PDT 2021,Fri Jul 23 18:30:16 PDT 2021,Tue Jul 27 18:30:16 PDT 2021,,,,754,0% (0/0),0% (0/0),0% (0/0),176423,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3179558206288690376,Submitted,Sat Jul 24 06:53:01 PDT 2021,Sat Jul 24 06:57:27 PDT 2021,Wed Jul 28 06:57:27 PDT 2021,,,,266,0% (0/0),0% (0/0),0% (0/0),127846,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6244834415128821543,Submitted,Fri Jul 23 12:56:50 PDT 2021,Fri Jul 23 13:48:55 PDT 2021,Tue Jul 27 13:48:55 PDT 2021,,,,3125,0% (0/0),0% (0/0),0% (0/0),107524,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,15508871003308907935,Submitted,Fri Jul 23 16:18:30 PDT 2021,Fri Jul 23 16:23:20 PDT 2021,Tue Jul 27 16:23:20 PDT 2021,,,,290,100% (6/6),0% (0/0),0% (0/0),197681,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,2212523376155629349,Submitted,Sat Jul 24 07:27:06 PDT 2021,Sat Jul 24 07:31:55 PDT 2021,Wed Jul 28 07:31:55 PDT 2021,,,,289,0% (0/0),0% (0/0),0% (0/0),171638,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5732584611341696053,Submitted,Fri Jul 23 21:05:52 PDT 2021,Fri Jul 23 21:14:10 PDT 2021,Tue Jul 27 21:14:10 PDT 2021,,,,498,0% (0/0),0% (0/0),0% (0/0),146991,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3586258187355746018,Submitted,Sun Jul 25 13:17:01 PDT 2021,Sun Jul 25 13:19:59 PDT 2021,Thu Jul 29 13:19:59 PDT 2021,,,,178,0% (0/0),0% (0/0),0% (0/0),141191,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10389270383321831229,Submitted,Fri Jul 23 13:27:53 PDT 2021,Fri Jul 23 13:33:19 PDT 2021,Tue Jul 27 13:33:19 PDT 2021,,,,326,100% (2/2),0% (0/0),0% (0/0),156160,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,16037978308645085209,Submitted,Fri Jul 23 21:16:30 PDT 2021,Fri Jul 23 21:55:28 PDT 2021,Tue Jul 27 21:55:28 PDT 2021,,,,2338,0% (0/0),0% (0/0),0% (0/0),187711,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11132608655414002997,Submitted,Sat Jul 24 04:43:52 PDT 2021,Sat Jul 24 04:50:28 PDT 2021,Wed Jul 28 04:50:28 PDT 2021,,,,396,100% (11/11),0% (0/0),0% (0/0),111595,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1363740874903807444,Submitted,Fri Jul 23 14:26:12 PDT 2021,Fri Jul 23 14:32:12 PDT 2021,Tue Jul 27 14:32:12 PDT 2021,,,,360,100% (2/2),0% (0/0),0% (0/0),132757,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1400778798077942908,Submitted,Fri Jul 23 20:13:49 PDT 2021,Fri Jul 23 20:26:04 PDT 2021,Tue Jul 27 20:26:04 PDT 2021,,,,735,0% (0/0),0% (0/0),0% (0/0),193981,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11186237953537029549,Submitted,Fri Jul 23 16:53:26 PDT 2021,Fri Jul 23 16:58:29 PDT 2021,Tue Jul 27 16:58:29 PDT 2021,,,,303,100% (62/62),0% (0/0),0% (0/0),189267,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,15360593594195957034,Submitted,Fri Jul 23 18:53:47 PDT 2021,Fri Jul 23 19:02:22 PDT 2021,Tue Jul 27 19:02:22 PDT 2021,,,,515,100% (1/1),100% (1/1),0% (0/0),123975,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13556104413763139822,Submitted,Sat Jul 24 06:58:37 PDT 2021,Sat Jul 24 06:58:46 PDT 2021,Wed Jul 28 06:58:46 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),174810,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3863585891515192282,Submitted,Sat Jul 24 11:12:54 PDT 2021,Sat Jul 24 11:21:06 PDT 2021,Wed Jul 28 11:21:06 PDT 2021,,,,492,0% (0/0),0% (0/0),0% (0/0),123924,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1225043337029648572,Submitted,Fri Jul 23 12:57:06 PDT 2021,Fri Jul 23 13:03:23 PDT 2021,Tue Jul 27 13:03:23 PDT 2021,,,,377,100% (6/6),0% (0/0),0% (0/0),161207,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10123893381867631781,Submitted,Fri Jul 23 15:11:27 PDT 2021,Fri Jul 23 15:24:21 PDT 2021,Tue Jul 27 15:24:21 PDT 2021,,,,774,0% (0/0),0% (0/0),0% (0/0),149606,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13553713854009415114,Submitted,Sat Jul 24 07:29:31 PDT 2021,Sat Jul 24 07:37:34 PDT 2021,Wed Jul 28 07:37:34 PDT 2021,,,,483,100% (3/3),0% (0/0),0% (0/0),158160,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3359624420202291423,Submitted,Fri Jul 23 13:22:42 PDT 2021,Fri Jul 23 13:32:40 PDT 2021,Tue Jul 27 13:32:40 PDT 2021,,,,598,100% (6/6),0% (0/0),0% (0/0),157037,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,15636205613821251884,Submitted,Sun Jul 25 12:35:57 PDT 2021,Sun Jul 25 12:42:21 PDT 2021,Thu Jul 29 12:42:21 PDT 2021,,,,384,0% (0/0),0% (0/0),0% (0/0),179448,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,7418404354407382180,Submitted,Fri Jul 23 12:57:20 PDT 2021,Fri Jul 23 13:02:49 PDT 2021,Tue Jul 27 13:02:49 PDT 2021,,,,329,100% (3/3),0% (0/0),0% (0/0),162684,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,15788110037780503846,Submitted,Fri Jul 23 16:01:02 PDT 2021,Fri Jul 23 16:20:15 PDT 2021,Tue Jul 27 16:20:15 PDT 2021,,,,1153,100% (3/3),0% (0/0),0% (0/0),131224,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,2571487932280683393,Submitted,Fri Jul 23 15:47:25 PDT 2021,Fri Jul 23 15:52:14 PDT 2021,Tue Jul 27 15:52:14 PDT 2021,,,,289,0% (0/0),0% (0/0),0% (0/0),159136,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,7669785384817749919,Submitted,Fri Jul 23 14:27:23 PDT 2021,Fri Jul 23 14:33:11 PDT 2021,Tue Jul 27 14:33:11 PDT 2021,,,,348,100% (2/2),0% (0/0),0% (0/0),184830,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10888270916112236731,Submitted,Sat Jul 24 07:36:36 PDT 2021,Sat Jul 24 07:41:18 PDT 2021,Wed Jul 28 07:41:18 PDT 2021,,,,282,100% (2/2),0% (0/0),0% (0/0),132613,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,7751283451641315456,Submitted,Sat Jul 24 08:01:22 PDT 2021,Sat Jul 24 08:09:29 PDT 2021,Wed Jul 28 08:09:29 PDT 2021,,,,487,100% (49/49),0% (0/0),0% (0/0),107292,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13236678141059318189,Submitted,Sat Jul 24 12:56:15 PDT 2021,Sat Jul 24 13:01:32 PDT 2021,Wed Jul 28 13:01:32 PDT 2021,,,,317,100% (2/2),0% (0/0),0% (0/0),152142,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6945027900693703869,Submitted,Sat Jul 24 10:32:08 PDT 2021,Sat Jul 24 10:44:36 PDT 2021,Wed Jul 28 10:44:36 PDT 2021,,,,748,100% (10/10),0% (0/0),0% (0/0),126888,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,2543360154617298904,Submitted,Sun Jul 25 13:56:23 PDT 2021,Sun Jul 25 14:05:16 PDT 2021,Thu Jul 29 14:05:16 PDT 2021,,,,533,0% (0/0),0% (0/0),0% (0/0),181792,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1927311475666202788,Submitted,Fri Jul 23 21:02:02 PDT 2021,Fri Jul 23 21:11:26 PDT 2021,Tue Jul 27 21:11:26 PDT 2021,,,,564,0% (0/0),0% (0/0),0% (0/0),195188,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,16761386747758083962,Submitted,Fri Jul 23 12:59:32 PDT 2021,Fri Jul 23 13:10:29 PDT 2021,Tue Jul 27 13:10:29 PDT 2021,,,,657,0% (0/0),0% (0/0),0% (0/0),141602,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1862090311641362756,Submitted,Sat Jul 24 04:57:56 PDT 2021,Sat Jul 24 05:02:53 PDT 2021,Wed Jul 28 05:02:53 PDT 2021,,,,297,100% (2/2),0% (0/0),0% (0/0),101562,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,7266781464541243331,Submitted,Sat Jul 24 05:33:06 PDT 2021,Sat Jul 24 05:39:00 PDT 2021,Wed Jul 28 05:39:00 PDT 2021,,,,354,0% (0/0),0% (0/0),0% (0/0),191650,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,17554636782665541284,Submitted,Fri Jul 23 12:57:56 PDT 2021,Fri Jul 23 13:06:56 PDT 2021,Tue Jul 27 13:06:56 PDT 2021,,,,540,0% (0/0),0% (0/0),0% (0/0),117894,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11900329866484171715,Submitted,Fri Jul 23 21:06:47 PDT 2021,Fri Jul 23 21:19:16 PDT 2021,Tue Jul 27 21:19:16 PDT 2021,,,,749,0% (0/0),0% (0/0),0% (0/0),146120,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3411907457596839805,Submitted,Fri Jul 23 18:36:14 PDT 2021,Fri Jul 23 18:44:07 PDT 2021,Tue Jul 27 18:44:07 PDT 2021,,,,473,100% (2/2),0% (0/0),0% (0/0),106102,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5791636505983913655,Submitted,Fri Jul 23 17:51:11 PDT 2021,Fri Jul 23 17:55:44 PDT 2021,Tue Jul 27 17:55:44 PDT 2021,,,,273,0% (0/0),0% (0/0),0% (0/0),187867,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,1313248120076152947,Submitted,Fri Jul 23 12:57:55 PDT 2021,Fri Jul 23 13:02:59 PDT 2021,Tue Jul 27 13:02:59 PDT 2021,,,,304,100% (1/1),100% (1/1),0% (0/0),177943,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,18126605436292010491,Submitted,Fri Jul 23 13:03:53 PDT 2021,Fri Jul 23 13:11:36 PDT 2021,Tue Jul 27 13:11:36 PDT 2021,,,,463,100% (1/1),0% (0/0),0% (0/0),173397,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,111179424736191558,Submitted,Fri Jul 23 15:15:50 PDT 2021,Fri Jul 23 15:27:30 PDT 2021,Tue Jul 27 15:27:30 PDT 2021,,,,700,0% (0/0),0% (0/0),0% (0/0),177547,,
